CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,CLV,Segment
548,1,33,6,0.0,1,1,1,31728.35,0,False,True,59487.66699514036,Low Value
652,0,31,3,103696.97,3,0,0,155221.05,1,False,False,83714.46362113122,Low Value
707,1,33,2,0.0,2,0,0,130866.95,0,False,False,49293.79004865798,Low Value
605,0,56,1,74129.18,2,1,1,62199.78,1,True,False,51675.16353700854,Low Value
623,0,34,9,0.0,1,1,0,24255.21,0,False,False,66621.9197970719,Low Value
686,1,29,3,185379.02,1,1,0,64679.07,0,True,False,96175.41429778941,Low Value
525,0,47,1,118087.68,1,1,0,88120.78,1,True,False,39133.63925413655,Low Value
657,1,41,8,109402.13,1,1,1,66463.62,0,False,True,124512.47636208315,Medium Value
730,0,33,7,130367.87,1,1,0,15142.1,1,True,False,78817.26122580335,Low Value
816,0,34,2,108410.87,2,1,0,102908.91,0,True,False,91525.5276338666,Low Value
484,0,50,2,90408.16,2,0,0,48170.57,0,False,False,79325.2627397378,Low Value
728,0,34,6,90425.15,2,1,1,11597.69,0,False,False,106380.62510674442,Medium Value
730,0,39,6,140094.59,1,1,0,172450.04,1,False,True,83947.83028691613,Low Value
477,1,31,9,0.0,2,0,1,184061.17,0,False,True,106233.67671413561,Medium Value
663,0,46,6,95439.4,1,1,1,21038.58,1,True,False,61944.01288771024,Low Value
549,1,34,6,204017.4,2,1,0,109538.35,0,True,False,142222.73105244435,Medium Value
714,1,29,9,0.0,2,1,0,129192.55,0,False,True,81238.49753727605,Low Value
430,1,49,3,137115.16,1,1,0,146516.86,1,True,False,59696.63679047724,Low Value
504,1,43,5,134740.19,2,1,0,181430.91,0,True,False,122085.43048642324,Medium Value
530,0,29,5,0.0,2,0,0,121451.21,0,False,False,79926.16949256643,Low Value
619,1,29,4,98955.87,1,0,1,131712.51,0,True,False,100996.14466282605,Medium Value
617,1,44,9,49157.09,2,1,0,53294.17,0,True,False,95089.76396541517,Low Value
791,1,31,1,130240.33,1,0,0,96546.55,0,True,False,94211.29730290681,Low Value
609,1,48,1,108019.27,3,1,1,184524.65,1,False,False,101410.72133370345,Medium Value
780,1,51,4,126725.25,1,1,0,195259.31,1,True,False,65633.06215947044,Low Value
777,0,34,5,96693.66,1,1,1,172618.52,0,True,False,101304.24183597972,Medium Value
817,0,27,7,129810.6,1,1,1,59259.44,0,True,False,100393.08341964803,Medium Value
850,1,58,8,156652.13,1,0,0,25899.21,1,False,False,95546.94690020305,Low Value
732,0,36,9,0.0,1,0,0,3749.0,1,False,False,48381.58705977922,Low Value
693,1,40,4,130661.96,1,1,1,101918.96,0,False,False,124272.40369571053,Medium Value
576,0,50,8,0.0,2,1,1,57802.62,0,False,False,102652.7659217644,Medium Value
643,1,37,6,0.0,2,0,0,142454.77,0,False,False,93484.94113007229,Low Value
757,1,47,3,130747.1,1,1,0,143829.54,0,False,False,83817.99886500594,Low Value
569,1,30,6,106629.49,1,0,1,44114.88,0,True,False,119686.65637161143,Medium Value
772,1,36,3,112029.83,1,1,1,186948.35,0,False,True,100803.28985074413,Medium Value
576,1,29,7,130575.26,1,0,1,173629.78,0,True,False,131669.41674150727,Medium Value
608,1,28,4,96679.71,1,1,1,49133.45,0,True,False,78786.55608963169,Low Value
794,1,33,0,0.0,2,0,0,178122.71,0,False,False,61354.53199239426,Low Value
593,1,50,6,171740.69,1,0,0,20893.61,0,False,False,82282.88230264909,Low Value
597,1,38,1,0.0,2,1,0,41303.29,0,False,True,47750.48176869894,Low Value
541,0,39,9,100116.67,1,1,1,199808.1,1,True,False,102421.23952653498,Medium Value
692,1,24,2,120596.93,1,0,1,180490.53,0,True,False,96279.13898522685,Low Value
697,0,48,1,0.0,2,1,1,87400.53,0,False,False,61394.769654928394,Low Value
768,1,29,2,95984.69,2,1,1,73686.75,0,False,False,116952.6048315512,Medium Value
802,1,38,1,142557.11,1,1,1,172497.73,0,False,False,106438.34652183691,Medium Value
584,1,47,5,0.0,2,1,0,89286.29,0,False,False,63384.60383563194,Low Value
614,1,66,2,0.0,2,0,1,180082.7,0,False,True,79754.05905385132,Low Value
850,0,36,6,143644.16,1,1,0,22102.25,1,True,False,113144.48450334708,Medium Value
671,0,38,6,132129.72,1,0,1,76068.95,0,False,False,131553.11379737852,Medium Value
626,0,52,0,0.0,2,1,0,32159.46,1,False,False,36269.26241825408,Low Value
770,0,68,2,183555.24,1,0,0,159557.28,1,False,False,84044.31422790835,Low Value
633,1,38,2,91902.56,2,1,1,107673.35,0,False,False,104693.47407092576,Medium Value
663,1,40,6,156218.19,1,0,1,33607.72,0,False,False,93748.41454003501,Low Value
581,0,43,5,93259.57,3,1,0,141035.65,1,True,False,77198.34144244243,Low Value
561,0,45,2,168085.38,2,0,1,115719.08,0,True,False,116277.77664157031,Medium Value
479,1,51,1,107714.74,3,1,0,86128.21,1,True,False,44634.5508314296,Low Value
769,0,31,6,117852.26,2,1,0,147668.64,0,False,False,100824.38891741479,Medium Value
659,1,60,2,0.0,1,1,0,177480.45,1,False,True,10000.0,Low Value
590,0,51,10,84474.62,2,1,1,190937.09,0,False,True,135710.49117163153,Medium Value
560,1,50,3,0.0,2,1,0,84531.79,0,False,False,69726.4632501858,Low Value
437,1,35,6,126803.34,2,1,1,161133.4,0,True,False,138415.56542349193,Medium Value
661,0,34,0,0.0,2,1,0,185555.63,0,False,False,59551.63874495089,Low Value
677,0,36,10,68806.84,1,1,0,33075.24,0,True,False,85692.16870561718,Low Value
560,0,31,3,115141.18,1,1,0,39806.75,0,False,False,54167.018497760495,Low Value
578,0,35,2,0.0,2,0,1,26389.92,0,False,False,50869.17240718198,Low Value
421,1,34,6,90723.36,1,1,1,12162.76,0,False,True,80333.26027294602,Low Value
492,0,49,2,151249.45,2,1,1,167237.94,0,True,False,106517.04722357192,Medium Value
545,0,32,6,0.0,2,1,1,52067.37,0,False,False,86805.71282410096,Low Value
640,0,43,9,94752.49,1,1,0,184006.36,1,True,False,68000.98098247638,Low Value
624,0,34,6,0.0,1,1,0,582.59,1,False,True,37259.01432401914,Low Value
577,1,28,7,0.0,1,1,0,143274.41,0,False,True,63807.69436640633,Low Value
704,1,31,5,132084.66,3,1,1,54474.48,1,False,False,114817.23254089232,Medium Value
523,1,45,5,0.0,2,1,1,121428.2,0,False,False,100276.13463205445,Medium Value
793,1,35,2,0.0,2,1,1,79704.12,0,False,False,66801.38398959556,Low Value
564,0,53,2,45472.28,1,1,1,41055.71,1,False,False,51846.92173950841,Low Value
711,1,33,1,0.0,1,0,0,41590.4,0,False,False,41447.93725828712,Low Value
791,0,33,10,130229.71,2,0,0,54019.93,1,True,False,102935.28062836366,Medium Value
629,0,38,9,123948.85,1,1,0,76053.07,0,True,False,119298.87665039154,Medium Value
729,1,39,6,127415.85,1,1,1,184977.2,1,True,False,108151.69585468409,Medium Value
651,1,35,8,110067.71,1,1,0,127678.95,1,True,False,67000.22724813886,Low Value
695,1,39,4,65521.2,1,1,1,1243.97,0,False,True,86249.7677937049,Low Value
847,1,31,5,0.0,2,1,1,76326.67,0,False,True,98531.60699100878,Low Value
704,1,47,5,0.0,2,1,1,145338.61,0,False,False,90065.46342372899,Low Value
613,1,33,3,155736.42,2,1,1,57751.21,0,True,False,129152.5019874536,Medium Value
692,0,29,4,0.0,2,0,0,138880.24,0,False,True,73873.51381492331,Low Value
720,0,34,3,118307.57,2,1,1,136120.29,0,False,False,140201.66608427215,Medium Value
577,1,41,6,0.0,1,1,1,167621.18,0,False,False,63005.49756884255,Low Value
710,0,24,7,103099.17,2,1,0,173276.62,0,True,False,112449.60052303124,Medium Value
716,0,38,1,0.0,2,1,1,99661.46,0,False,False,64196.42826185371,Low Value
410,1,33,6,125789.69,1,0,0,66333.56,1,False,False,71443.74506526854,Low Value
584,0,36,4,109646.83,1,1,1,70240.79,0,True,False,80592.68131945346,Low Value
792,1,30,1,127187.86,1,1,1,113553.42,0,False,False,104854.49012269863,Medium Value
605,0,36,6,0.0,1,0,1,690.84,0,False,False,68027.05242381991,Low Value
486,1,24,1,0.0,1,1,0,98802.76,0,False,True,27894.16800654783,Low Value
615,1,41,4,130385.82,1,0,1,130661.95,0,False,False,91856.52915751177,Low Value
676,1,23,1,107787.47,1,0,1,116378.82,0,False,False,86086.73304558793,Low Value
571,1,34,1,99325.04,2,0,1,186052.15,0,False,False,114739.10356349111,Medium Value
850,0,37,9,0.0,1,0,0,100101.06,0,False,False,81701.77819764626,Low Value
717,1,48,7,123764.95,1,1,1,169952.82,0,False,False,132328.4638144937,Medium Value
642,0,39,8,128264.03,1,1,0,61792.76,1,True,False,100505.3406635953,Medium Value
780,1,47,7,86006.21,1,1,1,37973.13,0,False,True,114125.73101787092,Medium Value
492,0,38,8,57068.43,2,1,0,188974.81,0,True,False,92176.55793525191,Low Value
760,1,29,5,103607.24,2,0,1,86334.64,0,True,False,127390.43938219348,Medium Value
500,1,40,1,99004.24,1,1,1,152845.99,0,False,True,78503.47304422849,Low Value
654,0,36,2,0.0,2,1,1,146652.11,0,False,True,73141.01220043396,Low Value
606,0,25,3,147386.72,3,1,0,45482.04,1,False,True,70840.84960457218,Low Value
367,1,42,6,93608.28,1,1,0,168816.73,1,False,True,69022.07749301271,Low Value
799,1,38,2,0.0,2,1,1,59297.34,0,False,True,75707.86269220672,Low Value
434,1,71,9,119496.87,1,1,0,125848.88,0,True,False,105366.25774979033,Medium Value
719,0,32,7,0.0,1,0,0,76264.27,0,False,True,56027.027656720325,Low Value
641,0,37,2,0.0,2,1,0,3939.87,0,False,False,60300.96635658567,Low Value
461,0,25,6,0.0,2,1,1,15306.29,0,False,True,75420.956742379,Low Value
790,0,25,5,152885.77,1,1,0,58214.79,0,True,False,102716.1025395781,Medium Value
588,1,31,4,99607.37,2,0,1,35877.03,0,False,False,119475.05717486951,Medium Value
621,1,27,4,137003.68,1,1,0,21254.06,0,False,False,98372.30454679036,Low Value
768,1,48,3,122831.58,1,1,1,24533.89,1,True,False,78285.83712979671,Low Value
681,1,38,2,99811.44,2,1,0,23531.5,0,False,True,63862.890807519376,Low Value
606,1,37,8,154712.58,2,1,0,89099.18,0,False,True,161789.2164407277,High Value
542,1,37,8,0.0,1,1,1,807.06,0,False,True,102926.59004327763,Medium Value
713,0,24,7,147687.24,1,1,1,121592.5,0,True,False,138104.22509865958,Medium Value
597,0,33,2,0.0,2,1,1,4700.66,0,False,True,62653.58102090836,Low Value
635,1,27,3,127009.83,1,1,0,161909.95,0,False,False,86596.04445957643,Low Value
599,1,61,1,124737.96,1,0,1,90389.61,1,True,False,61389.168042681806,Low Value
496,0,44,0,179356.28,2,1,0,2919.21,1,False,True,82374.79806915666,Low Value
759,1,31,8,0.0,2,1,1,99086.74,0,False,True,109001.504290222,Medium Value
757,1,31,1,127320.36,3,1,0,163170.32,0,True,False,100190.54729968202,Medium Value
564,1,31,0,125175.58,1,1,1,72757.33,0,False,True,81358.39441050262,Low Value
561,0,22,6,186788.96,2,1,0,73286.8,0,False,False,137838.63851083885,Medium Value
702,1,40,3,148556.74,1,0,1,146056.29,0,False,False,132703.31296184575,Medium Value
678,0,40,8,128644.46,1,0,0,167673.37,0,True,False,129363.36236183497,Medium Value
707,0,46,7,127476.73,2,1,1,146011.55,0,False,False,146642.33118064774,Medium Value
610,0,27,9,159561.93,1,0,1,103381.47,0,False,False,134101.10077436836,Medium Value
744,1,42,1,112419.92,1,1,1,83022.92,0,False,False,54908.32849605056,Low Value
598,1,28,8,129991.76,2,0,1,46041.08,0,False,False,138541.25628569868,Medium Value
562,1,36,5,0.0,1,0,1,182843.24,0,False,True,77275.7844938708,Low Value
621,0,59,2,0.0,2,1,1,171364.18,0,False,True,80806.35235585624,Low Value
659,0,50,3,0.0,1,1,0,183399.12,1,False,False,29670.732964398478,Low Value
722,0,40,6,89175.06,2,0,1,152883.95,0,True,False,107473.2288566101,Medium Value
606,0,39,3,0.0,2,1,0,50560.45,1,False,False,41703.320682214224,Low Value
603,0,39,5,162390.52,2,1,0,54702.66,0,False,True,121540.04776838221,Medium Value
506,0,59,3,190353.08,1,1,0,78365.75,0,True,False,106413.55778471591,Medium Value
715,1,21,8,0.0,2,1,0,68666.63,0,False,False,96585.58924288064,Low Value
690,1,47,2,0.0,2,1,0,151375.73,0,False,False,69783.64893905948,Low Value
644,0,40,10,139180.97,1,1,1,19959.67,0,False,False,128456.70546153309,Medium Value
589,1,36,8,114435.47,1,1,0,26955.72,0,False,False,97718.11822500693,Low Value
592,0,66,5,149950.19,1,1,1,76267.59,0,False,False,117074.2552070405,Medium Value
632,1,42,4,126115.6,1,1,0,100998.5,0,False,False,90668.70138927942,Low Value
577,0,59,7,111396.97,1,0,1,191070.01,0,True,False,129676.56387166078,Medium Value
588,1,30,3,115007.08,1,0,0,176858.5,0,False,False,91416.34743626989,Low Value
617,1,54,6,102141.9,1,1,1,45325.26,0,False,False,131284.86367483943,Medium Value
668,0,36,3,133686.52,1,1,0,190958.48,1,False,True,93524.19255861608,Low Value
810,1,32,9,120879.73,2,0,1,78896.59,0,False,False,145677.9829913671,Medium Value
767,1,47,5,0.0,1,1,0,121964.46,1,False,True,10000.0,Low Value
718,0,49,10,82321.88,1,0,1,11144.4,0,False,True,134313.8919935272,Medium Value
589,0,27,4,0.0,2,1,0,144181.48,0,False,True,60930.743132155345,Low Value
778,1,33,5,116474.28,2,1,1,32757.55,0,False,True,114201.29333802791,Medium Value
724,0,34,3,132352.69,1,1,0,80320.3,0,False,False,84258.22190012761,Low Value
477,0,39,4,182491.57,1,1,0,185830.72,0,True,False,98235.15183822473,Low Value
580,1,34,6,0.0,2,1,1,160095.31,0,False,False,101511.0501212647,Medium Value
566,1,63,2,120787.18,2,1,1,52198.84,0,False,True,87707.13465048528,Low Value
711,0,29,3,130181.47,2,1,0,31811.44,0,False,False,86142.62025050078,Low Value
706,1,32,5,88348.43,2,1,1,104181.78,0,True,False,120614.734250369,Medium Value
703,1,31,6,0.0,2,1,1,67667.19,0,False,True,101878.0159649597,Medium Value
679,1,39,2,146186.28,2,1,1,193974.47,0,True,False,130517.63693923214,Medium Value
603,1,32,7,0.0,1,1,0,198055.94,1,False,False,35173.80225280041,Low Value
598,1,34,0,104488.17,1,0,1,43249.67,0,False,True,69383.48660880512,Low Value
836,0,32,4,109196.67,2,1,0,55218.02,0,True,False,96256.17039454497,Low Value
687,0,61,7,80538.56,1,1,0,131305.37,1,False,False,70065.48462741669,Low Value
704,1,41,4,109026.8,2,1,1,43117.1,0,True,False,133405.9164312706,Medium Value
605,1,75,2,61319.63,1,0,1,186655.11,0,True,False,58826.454570751004,Low Value
516,0,40,9,0.0,2,0,1,33266.29,0,False,False,96993.9065164996,Low Value
572,0,39,2,0.0,2,1,1,555.28,0,False,False,54734.06990769756,Low Value
557,1,42,6,177822.03,1,1,0,150944.31,1,False,False,67025.02867175812,Low Value
443,1,59,4,110939.3,1,1,0,72846.58,1,True,False,64556.34694413781,Low Value
604,1,25,7,165413.43,1,1,1,35279.74,0,True,False,133990.44489399207,Medium Value
483,1,27,1,77805.66,1,1,1,2101.89,0,False,False,77918.86259136716,Low Value
702,1,50,3,0.0,2,0,0,94949.84,0,False,False,75914.30367677192,Low Value
670,0,57,3,175575.95,2,1,0,99061.75,1,False,True,82407.10923880637,Low Value
804,0,38,3,124197.22,1,1,0,74692.06,0,False,True,83899.25380399766,Low Value
850,0,30,3,0.0,2,1,0,116692.8,0,False,False,96696.47940067088,Low Value
554,0,39,10,160132.75,1,1,0,32824.15,0,False,False,115919.28334888512,Medium Value
588,0,37,7,70258.88,2,1,0,139607.61,0,True,False,108294.37615664909,Medium Value
758,1,32,4,162657.64,2,1,1,115525.13,0,True,False,135297.7228915598,Medium Value
787,1,43,0,132217.45,1,1,0,20955.03,1,True,False,28863.984839059012,Low Value
582,1,25,9,148042.97,2,1,0,52341.15,0,False,True,101434.12955438478,Medium Value
633,0,33,4,92855.02,1,1,1,159813.18,0,False,True,93500.12216072113,Low Value
766,1,47,9,129289.98,1,1,0,169935.46,1,True,False,105983.82782003988,Medium Value
564,1,37,9,100252.18,1,1,1,146033.52,0,False,True,130219.45107963205,Medium Value
602,1,37,3,107592.89,2,0,1,153122.73,0,False,True,123083.8443706884,Medium Value
649,1,39,3,113096.41,1,1,1,60335.24,0,False,False,86603.85025276421,Low Value
679,0,40,7,0.0,2,1,1,163757.29,0,False,True,121068.76148146777,Medium Value
639,1,34,7,149940.04,2,0,0,156648.81,0,False,True,112518.44399776339,Medium Value
790,1,50,8,121438.58,1,1,1,176471.78,1,True,False,108495.56638403962,Medium Value
565,1,32,9,0.0,2,1,0,5388.3,0,False,False,81971.30452110717,Low Value
478,0,50,2,0.0,1,0,1,93332.64,1,False,False,31342.819756224962,Low Value
825,1,29,3,148874.01,2,0,1,71192.82,0,False,False,143595.5412595473,Medium Value
528,0,32,0,68138.37,1,1,1,170309.19,0,False,True,65325.78495800847,Low Value
577,1,35,5,110080.3,1,1,1,109794.31,0,False,True,89482.99333145686,Low Value
663,1,24,7,0.0,2,1,1,166310.82,0,False,False,101508.37863447702,Medium Value
505,0,25,5,114268.85,2,1,1,126728.27,0,True,False,113426.48798856168,Medium Value
633,1,29,6,117412.35,1,0,0,30338.94,0,True,False,133073.61062899177,Medium Value
586,0,38,6,0.0,2,1,1,37935.83,0,False,False,97587.5229172797,Low Value
850,0,35,9,0.0,2,0,0,25329.48,0,False,False,87101.09229737651,Low Value
629,0,37,1,35549.81,2,0,0,49676.33,0,True,False,49595.66116975496,Low Value
744,1,56,9,0.0,2,1,1,169498.61,0,False,False,89824.48347317458,Low Value
750,1,36,7,136492.92,3,1,1,26500.29,1,False,False,112375.40017115082,Medium Value
637,1,28,3,123675.69,1,1,1,166458.41,0,True,False,106650.83086110959,Medium Value
575,0,40,1,139532.34,1,1,0,181294.39,0,False,False,99048.77461913723,Low Value
671,1,58,1,178713.98,1,1,1,21768.21,0,False,True,121042.91250865503,Medium Value
571,1,40,5,0.0,2,0,0,72849.29,0,False,False,70935.10957975655,Low Value
590,1,41,1,89086.31,1,1,0,24499.97,0,False,False,58126.15361157019,Low Value
619,1,38,3,96143.47,1,0,0,98994.92,0,False,True,79513.71667694584,Low Value
640,0,30,5,32197.64,1,0,1,141446.01,0,True,False,80929.5236301851,Low Value
670,1,38,7,0.0,2,1,1,77864.41,0,False,False,118574.94434916652,Medium Value
737,0,33,4,0.0,2,1,0,115115.32,0,False,False,68718.33062469904,Low Value
555,1,32,10,0.0,2,0,1,168605.96,0,False,True,109468.18410103928,Medium Value
742,1,33,6,0.0,2,0,0,38550.4,0,False,False,49896.146899751984,Low Value
618,0,40,0,140306.38,1,1,0,160618.61,1,True,False,51141.31264172684,Low Value
560,0,35,1,0.0,2,1,0,3701.63,0,False,False,58305.87485557929,Low Value
654,1,38,8,0.0,2,1,0,88659.44,0,False,False,71261.70667553747,Low Value
787,0,42,2,74483.97,2,0,1,44273.91,0,True,False,91201.82398608624,Low Value
611,0,53,7,0.0,2,0,1,156495.39,1,False,False,83724.34781280399,Low Value
559,1,34,0,0.0,1,1,0,182988.94,0,False,True,20487.67091778336,Low Value
481,1,37,8,152303.66,2,1,1,175082.2,0,False,False,155333.92489050303,High Value
753,1,32,5,159904.79,1,1,0,148811.14,0,True,False,102436.0601179228,Medium Value
675,1,32,1,0.0,3,1,0,85901.09,0,False,False,63573.22495410557,Low Value
748,0,31,1,99557.94,1,1,0,199255.32,0,True,False,63495.89513849287,Low Value
610,0,46,5,116886.59,1,0,0,107973.44,0,False,True,95103.73792513461,Low Value
580,1,32,9,142188.2,2,0,1,128028.6,0,False,True,174812.30382035256,High Value
624,0,40,3,149961.99,2,1,0,104610.86,0,True,False,114119.75847352759,Medium Value
709,0,36,8,0.0,2,1,1,69676.55,0,False,False,92703.63885671357,Low Value
605,0,34,2,0.0,1,0,0,35982.42,0,False,False,55826.743825897705,Low Value
706,1,53,7,0.0,2,0,1,117939.17,0,False,True,96909.41224878901,Low Value
567,1,40,8,28649.64,1,1,1,95140.62,0,False,True,111065.3437771307,Medium Value
747,0,21,4,81025.6,2,1,0,167682.57,0,False,False,105778.58762597236,Medium Value
664,1,57,1,0.0,2,1,1,56562.57,0,False,False,36392.804014339206,Low Value
711,0,39,3,152462.79,1,1,0,90305.97,0,False,False,82604.8644045397,Low Value
609,1,25,10,0.0,1,0,1,109895.16,0,False,False,108216.42907402468,Medium Value
632,1,28,7,155519.59,1,1,0,1843.24,0,False,True,108063.10206574021,Medium Value
725,0,36,1,118851.05,1,1,1,102747.02,0,False,False,83503.10342750579,Low Value
850,0,34,9,92899.27,2,1,0,97465.89,0,False,False,113307.35701407425,Medium Value
682,1,40,4,0.0,1,0,1,105352.55,0,False,False,50963.26255892743,Low Value
797,1,37,4,75263.7,1,1,0,85801.77,0,False,False,78749.42734968326,Low Value
668,1,38,1,147904.31,1,1,1,69370.05,0,False,True,127292.28551218916,Medium Value
783,0,41,5,106640.5,1,1,0,176945.96,0,True,False,105652.3790887879,Medium Value
766,0,28,4,90696.78,1,0,1,21597.2,0,True,False,124855.99041426109,Medium Value
704,0,36,2,175509.8,2,1,0,152039.67,0,False,True,122741.09587747978,Medium Value
722,1,40,6,0.0,2,1,1,111893.09,0,False,False,109109.4757202323,Medium Value
692,0,34,7,0.0,2,1,0,195074.62,0,False,False,109035.9290529403,Medium Value
584,0,35,2,114321.28,2,0,0,15959.01,0,False,False,90263.47791210673,Low Value
644,0,51,4,95560.04,1,0,0,72628.84,1,True,False,52823.236941917436,Low Value
598,0,50,5,88379.81,3,0,1,64157.24,1,True,False,111840.52659946415,Medium Value
733,1,48,7,85915.52,1,1,1,23860.5,0,True,False,126312.84844546262,Medium Value
615,1,58,3,72309.3,1,1,1,85687.09,1,True,False,56194.511887453504,Low Value
850,0,39,2,0.0,2,1,0,179451.42,0,False,False,60119.227811919656,Low Value
521,1,43,8,0.0,1,1,1,93180.09,0,False,False,86665.47598917056,Low Value
675,1,69,1,0.0,2,1,0,157097.09,0,False,False,68061.87000317994,Low Value
746,1,58,3,0.0,3,1,1,80344.96,1,False,False,81262.89098393873,Low Value
770,0,33,4,0.0,1,1,0,26080.54,1,False,False,13393.210397748808,Low Value
618,1,30,3,133844.22,1,1,1,31406.93,0,False,False,125047.93160475985,Medium Value
556,1,36,7,154872.08,2,1,1,32044.64,0,False,False,128143.9888472378,Medium Value
